,0,1,2,3,4,5,6
0,0.0,0.06683764569654754,0.0,0.042235377216544766,3.25244996780399,0.0,0.0
1,0.0,0.06507522811710871,0.22592754949706767,0.0,1.985234060435254,0.0,0.057042762692785666
2,0.0,0.0,0.03962849338750815,0.07281042243668442,2.748633468856597,0.0,0.0
3,0.0,0.066950616812252,0.10069915852325047,0.043027364966857044,1.3473141568344689,0.0,0.017355640234428826
4,0.0,0.011863217347180726,0.0024121380908566515,0.05301493041569992,1.4483209708628852,0.0,0.0
5,0.0,0.0,0.0,0.027077572401097875,0.362061655582879,0.0,0.0
6,0.0,0.05640299376862561,0.08911645558780633,0.0,1.4758298483031145,0.041904407718925465,0.064993437545864
7,0.0,0.0,0.0,0.08523529059166354,2.166179587352728,0.0,0.0
8,0.0017637877768204194,0.02279778534604664,0.04085580943543547,0.041692539581127584,3.585761038474805,0.0,0.0
9,0.0,0.0,0.07108582683543986,0.06042554796933758,2.1599277831638557,0.04538460907019353,0.017676721471133798
10,0.011552839757319596,0.033829869163598376,0.02435879670416067,0.0,2.5123243756604356,0.0,0.0
11,0.031281852471285544,0.06790902955521104,0.043797401525666094,0.036674748239334164,2.312321818734288,0.044562484817014025,0.0
12,0.0,0.018161178770217525,0.0,0.01637343275955764,3.2853369007929905,0.0,0.045274815328708695
13,0.0,0.0,0.0,0.0613101541872402,1.7540749488524843,0.0,0.010822473583966735
14,0.0,0.0,0.0,0.0459328829236447,0.7187929718687669,0.0,0.004856871778240117
15,0.0,0.0,0.10747491142607975,0.08831706474876004,2.6747836416223225,0.0,0.0
16,0.0,0.0,0.0,0.054303327712942336,1.4365584927894939,0.0,0.0
17,0.0,0.0,0.0,0.12079507194185665,3.626345369301557,0.0,0.0
18,0.0,0.0,0.0,0.0,3.3577222148632453,0.0,0.0
19,0.0,0.0,0.01387802063579086,0.051816603814238485,1.2456363171879636,0.0,0.0
20,0.0031292464361055584,0.06009065198021204,0.19097054724240906,0.0,2.854178599359643,0.018005745560721143,0.0
21,0.0,0.0,0.0,0.09873289927339808,1.7869200826251497,0.0,0.0
22,0.0,0.0,0.0,0.017289954442156537,2.3707846474977505,0.0,0.0
23,0.0,0.0,0.021694565448306797,0.016373082909089336,3.9737094005524893,0.0,0.0
24,0.0,0.0,0.0,0.06585343310499292,1.6711104385441489,0.0,0.0
25,1.9138965438379325e-05,0.10117891073159833,0.10724211470689922,0.0,2.772648436292785,0.0,0.0383597764685139
26,0.0,0.0,0.0,0.06682218693823379,3.3785251857014034,0.0,0.0
27,0.0,0.0,0.0,0.06233399119676146,1.6484791422087648,0.0,0.0
28,0.0,0.03835156255299793,0.05025065501658241,0.032862265225972624,2.5897011014704074,0.0,0.0
29,0.07691173788238265,0.15530098176331436,0.18614061525705503,0.0,2.161129016431072,0.0,0.0
30,0.0,0.007066940327335263,0.08063016384238186,0.06082900541550652,1.903280205418088,0.0,0.0
31,0.0,0.0,0.005011876333783012,0.05058449744795162,1.4816784447982088,0.0,0.0
32,0.010960021212213133,0.01183186677277677,0.0,0.023490448028209855,1.5405698386657116,0.0,0.0
33,0.0,0.0,0.0,0.12118056828718114,3.5706425481070285,0.0,0.0
34,0.00176815157220584,0.005543648467656801,0.013670285589745505,0.05174494531404077,0.5855090336738101,0.0,0.0
35,0.0,0.008727052043644731,0.0,0.02520840965697147,2.9422455086623165,0.0,0.0
36,0.025776825224724666,0.035553723834420535,0.11372197518667165,0.06368618892730944,2.3676832034450723,0.0,0.0
37,0.0,0.0,0.2656380976243541,0.0,3.7188490921366877,0.0,0.0
38,0.03367576001565968,0.11840067877888162,0.1284857488982953,0.0,1.5815928120095042,0.0,0.0
39,0.025579960504994705,0.10856803106557991,0.1405058815713228,0.0,2.7878454787029447,0.0,0.0
40,0.0,0.0,0.0,0.056496233719189735,1.7461402440589913,0.0,0.0
41,0.0,0.0,0.03860163681789189,0.053037665400241386,3.7572303455887184,0.0,0.0
42,0.0,0.0,0.0,0.12839011614573728,3.218673137618886,0.0,0.0
43,0.0,0.07515362109568786,0.06616402298361733,0.0,2.824548117569122,0.0,0.029396189316652305
44,0.0,0.01759619299180203,0.0,0.07168990211748144,2.4468171838931267,0.0,0.0
45,0.0,0.0,0.09398423952938617,0.07498542854314191,2.378724013147975,0.0,0.0
46,0.0,0.0,0.05049449815944123,0.09429621617958621,2.52317140417234,0.0,0.0
47,0.0,0.0,0.0,0.061871525579238876,1.1402588409705827,0.0,0.0
48,0.0,0.009648052877325508,0.01855735979862597,0.037979985107050536,0.9389818811131702,0.0,0.0
49,0.03318160130213184,0.009816988258815464,0.09290261538027597,0.04565628730533521,0.9372455158549655,0.0,0.0
50,0.041681893493837864,0.08622485352887634,0.20599349664691777,0.0,3.249669113436677,0.0,0.0
51,0.0,0.015267970481473036,0.13581832351712322,0.015018861375086776,1.259990663407405,0.0,0.028482957410975347
52,0.0,0.004004862657984024,0.004429486094805424,0.11114267112130599,1.9334897709165515,0.0,0.0275768470374856
53,0.0,0.0,0.005772241135474062,0.0480705309644601,1.5192943268767012,0.031288966296418835,0.0
54,0.01850282592488956,0.1390262117903357,0.0,0.0,3.5663887496634894,0.0,0.0
55,0.0,0.027059000849419076,0.010896941312999276,0.04188886982806363,1.7854467944408912,0.018202873063859898,0.015155632539293928
56,0.0,0.0,0.0,0.07873139999025082,3.604331850448053,0.0,0.0
57,0.0,0.03818118481919113,0.012534462130183423,0.023989964574987338,4.4069035774865775,0.0035979814913468795,0.03275258616404479
58,0.0,0.1891737074201592,0.11908252476102592,0.0,3.510295810583293,0.0,0.03739892014120771
59,0.0,0.05769625823445129,0.09801919159735169,0.10422408675959763,1.7939506181892892,0.026127627578836535,0.0
60,0.0,0.0,0.0,0.08834251722692968,1.6043699113769991,0.0,0.0
61,0.0,0.0,0.0,0.13350629372800873,2.644553906936638,0.0,0.0
62,0.0,0.0,0.0,0.04604779105565761,1.6757154610347242,0.017097147579758755,0.0
63,0.008491246716923235,0.11341439886750747,0.1969426107932419,0.0,2.209375908471935,0.0,0.0
64,0.04972897945793754,0.10122826100878857,0.20077791661978064,0.0,1.1132480089309973,0.0,0.021636285218944572
65,0.0,0.0,0.0,0.10230722359849492,2.4164449870118916,0.0,0.0
66,0.0,0.0,0.0,0.09614220776605717,5.727379310397841,0.0,0.0
67,0.0,0.058528409257770656,0.008379547497928698,0.023374563464479522,2.670417938730182,0.0,0.0
68,0.0,0.044937463210695285,0.037837319723340694,0.03472681769008387,1.5661681885958674,0.0,0.0
69,0.0,0.0,0.0,0.0619919347054071,2.4062060836514165,0.0,0.0
70,0.0,0.0,0.04310770351885943,0.05911894123007322,2.169338092351515,0.0,0.0
71,0.015720229396484275,0.08066125843939907,0.04203496970981365,0.010740852320198708,1.0093251011633941,0.0,0.013307843621950496
72,0.0,0.01275070358467186,0.013730195564132188,0.015466725840370505,0.6771831618712134,0.023609643287869606,0.02553061762276489
73,0.0,0.009881681840212953,0.08936475896397145,0.03644013779052679,1.6830805228995414,0.0,0.04328964531675629
74,0.5383068945831078,0.1562933713487315,0.2709611149760414,0.00030643728621421775,0.0,0.04258747798969033,0.13108827538932513
75,0.1787194821431768,0.0,0.0,0.03683605302188797,0.0,0.0,0.06867807747167282
76,0.34731606488640737,0.0,0.0,0.07055548220641733,0.0,0.029888113636039125,0.08780228921230276
77,0.17737082063908724,0.0,0.0,0.05118166901423424,0.0,0.0,0.03871058073365858
78,0.16674877862709367,0.0,0.0,0.03545371358080851,0.007940990715427153,0.016530525982468094,0.04995331343334648
79,0.3643082464657045,0.0,0.0,0.33124237479836693,0.30116984936601965,0.3702170095896571,0.26753612611956
80,0.5448209882078212,0.0,0.0,0.14729203564977647,0.0,0.06802883383329943,0.07888457196000942
81,0.3382342197747213,0.03306928724435805,0.1147108941269837,0.08061898958574372,0.02395161362445795,0.05607436204578548,0.09639053759467212
82,0.18458768703163778,0.0,0.0,0.04235293548579943,0.0,0.0,0.0275016994262749
83,0.47722991849565516,0.0,0.0,0.06303285431047727,0.0,0.035811878089682954,0.09664646284310525
84,0.6718413028571054,0.0,0.0,0.1534857823227496,0.0539865788688662,0.02879783008139222,0.2177261007530909
85,0.7576929330477732,0.027342977543486247,0.024303128951404518,0.11874020604851722,0.008915492776290224,0.11532201097761784,0.1096894623070464
86,0.7123821732497629,0.0,0.0,0.12431153129642794,0.05914865938556686,0.021561349434917363,0.2671001738806378
87,0.45994812403596,0.0,0.0,0.10456710141692889,0.0,0.0,0.047448837102631175
88,1.4642843460328498,0.30991605317301707,0.9356518593891259,0.0,0.0,0.0,0.7460437586651807
89,2.8479007432343892,0.0,0.0,0.2055204862581393,0.0,0.17010313432290253,0.5929630642042614
90,0.44641416259058797,0.0,0.0,0.11140499453049633,0.0,0.0,0.1482607334963568
91,0.637193034875003,0.0,0.0,0.09680078274734435,0.014855607672093095,0.017503762238744867,0.05562329638662882
92,1.0566700985233275,0.0,0.0,0.18343859095749332,0.0,0.0,0.2981769067403456
93,0.7989330981906552,0.0,0.0,0.17653577142481355,0.05115067210853525,0.1348038845270369,0.18225555446921424
94,0.34795453095683115,0.0,0.0,0.12040932233542073,0.0,0.0,0.09502809230552452
95,0.6285205089002803,0.0,0.0,0.11939805642415517,0.0,0.0,0.13653159681333701
96,0.30158145054460195,0.0,0.0,0.08234663550495602,0.0,0.07959519432927001,0.03441596965143205
97,0.32685086524288737,0.0,0.0,0.060578234728834265,0.0,0.059129444983997484,0.03811565191333228
98,0.3493241486097775,0.0,0.0,0.08234501489391345,0.01805873998675073,0.0029159150569253813,0.025008426360359232
99,0.349694787105671,0.0,0.0,0.04655895118332142,0.0,0.0,0.10795670292867336
100,0.5888073882664893,0.0,0.0,0.10325668991473587,0.0,0.0,0.03855391357144651
101,2.314141243222128,0.0,0.0,0.5106195158274888,0.0,0.1253349105220484,0.5746161569806741
102,0.5256759516637056,0.0,0.0,0.13899783816991085,0.017607663974899372,0.07123082813084758,0.17315048454407916
103,0.19625551851990888,0.0,0.0,0.0822290285665704,0.0,0.0,0.0490836257299118
104,0.4692539259779693,0.0,0.0,0.08109105938001523,0.03714316087847109,0.05136642337563604,0.04863130321650822
105,0.5108255815951704,0.0,0.0,0.18610440943211307,0.0,0.0,0.028163412818295878
106,0.18130089483616996,0.07588372144847852,0.09622549670448306,0.01968415830154532,0.07347173660345759,0.10224136247977564,0.08034238579294037
107,0.9331152574544579,0.0,0.0,0.19027360330776957,0.0,0.0,0.1636490189295314
108,0.8076263309418895,0.0,0.0,0.16814911203720306,0.008391727860870413,0.06038987354985036,0.18590534197492384
109,0.3865960515762698,0.0,0.0,0.08649151950416449,0.0,0.0,0.06487910322331565
110,1.448263291666462,0.0,0.20855300573090158,0.05257135583473875,0.0,0.0,0.4592943326722174
111,0.765275998241339,0.0,0.0,0.09932121491772582,0.0,0.0,0.16911366421767443
112,0.2240431776766092,0.0,0.0,0.05746851177810769,0.0,0.0,0.06973885727137728
113,0.8052791182904494,0.0,0.18649063295336965,0.17074918279555457,0.0,0.03756631794446994,0.12339944821203233
114,0.44701966489590295,0.0,0.04335412610450622,0.1277338528222526,0.0,0.08209151392573451,0.1427665593726419
115,0.42036089399972826,0.0,0.0,0.11057431914157673,0.0,0.0,0.052816650025782154
116,0.3236993283362505,0.0,0.0,0.06573369364909121,0.0,0.0,0.09124580331372631
